,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
4382,['FP17'],estimasi korelasi genetik antara bobot lahir dengan bobot sapih pada kambing saburai di sentra pembibitan kabupaten tanggamus provinsi lampung,abstract this study aims to determine the estimation of genetic correlation values of birth weights and weaning weights in saburai goats in tanggamus regency the study was conducted in julyaugust 2018 located in the breeding area tanggamus regency the materials of research were data from 136 doe and 150 kids the research was conducted by survey method using the recording data and questionnaire the variables observed were birth weight and weaning weight of doe birth weight and weaning weight of the kid weaning age doe s age at parturition birth type of kid and sex of kid the results of this study indicate that the average birth weight of doe was 3.10 0.47 the weaning weight of doe was 12.15 2.29 the birth weight of kid was 3.25 0.48 and weaning weight of kid was 12.60 2.77 it can be concluded that the estimation of genetic correlation between birth weight and weaning weight of saburai goat was high with score of 0.37 selection on birth weight can increase weaning weight in saburai goat,['S1'],Jurnal Ilmu dan Teknologi Peternakan Tropis,Universitas Halu Oleo,2020-09-01,,"['birth weight', 'weaning weight', 'saburai goat', 'genetic correlation']",en,"Abstrak Penelitian ini bertujuan untuk menentukan estimasi nilai korelasi genetik dari bobot lahir dan bobot penyapihan pada kambing saburai di Kabupaten Tanggamus penelitian ini dilakukan pada bulan Juli 2018 yang terletak di daerah pemuliaan Kabupaten Tanggamus Bahan penelitian adalah data dari 136 doe dan 150 anak -anakPenelitian ini dilakukan dengan metode survei menggunakan data perekaman dan kuesioner variabel yang diamati adalah berat lahir dan menyapih berat badan dari berat lahir DOE dan bobot penyapihan anak -anak yang menyapih usia pada usia kelahiran anak -anak dan jenis kelamin anak dari anak -anak yang hasilnya hasil dari anak -anak yang hasil dari anak -anak dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari hasil dari yang dimilikiStudi ini menunjukkan bahwa berat lahir rata -rata DOE adalah 3,10 0,47 Berat penyapihan DOE adalah 12,15 2,29 berat lahir anak adalah 3,25 0,48 dan berat badan penyapihan antara berat lahir adalah 12,60 2,77 dapat disimpulkan bahwa estimasi korelasi genetik antara berat badan lahirdan bobot menyapih kambing saburai tinggi dengan skor 0,37 seleksi pada berat lahir dapat meningkatkan berat badan menyapih pada saburai kambing"
4383,['FP17'],performa anak hasil persilangan antara induk sapi po dengan bangsa pejantan yang berbeda di wilayah inseminasi buatan ib di kecamatan terbanggi besar kabupaten lampung tengah,"abstract the research investigates to know performance of calf from crossing between peranakan ongole po dams with some of the bull at one years age located of research in terbanggi besar district central lampung regency this research was doing in may until august 2018 material of research are 30 head po cattle 30 head simmental po 30 head limousin po variable of research are body length shoulder height chest circumference and body weight qualitatif performance variables are colour of skin type of head type of face hump hides cattle and horn type qualitative data analyzed by descriptive analysis and quantitative data analyzed by ttest the result of research showing calf qualitative performance has different in every bull body weight of cattle for each are po cattle 248,36 24,89kg calf from simmental po cattle 257,08 27,88kg and it s showing significant different p 0.05 calf from limousin po cattle 252,25 32,51kg the body measurment for each cattle showing variation keywords bull calf performance peranakan ongole cattle central lampung",['S1'],Jurnal Peternakan,UIN Sultan Syarif Kasim Riau,2020-09-01,,,en,"Abstrak Penelitian ini menyelidiki untuk mengetahui kinerja anak sapi dari persimpangan antara bendungan po oncole peranakan dengan beberapa lembu jantan pada usia satu tahun yang berlokasi dari penelitian di kabupaten central lampung distrik terbuat.PO sapi 30 head simmental po 30 head limousin po variabel penelitian adalah tubuh panjang bahu tinggi lingkar dada dan berat badan variabel kinerja kualitatif adalah warna jenis kulit jenis kepala pios kulit menyembunyikan sapi dan jenis tanduk data kualitatif yang dianalisis dengan analisis deskriptif dan kuantitatif0,05 anak sapi dari limusin PO sapi 252,25 32,51kg pengukuran tubuh untuk setiap sapi yang menunjukkan kata kunci variasi kinerja betina sapi jantan peranakan ongole sapi central lampung"
4384,['FH1'],civil law agreement and its implication on regulation for prevention of corruption within covid-19 pandemic,hasil check similarity,['K1'],Journal of Social Studies Education Research,JSSER,2020,,,en,HASIL Periksa kesamaan
4385,,civil law agreement and its implication on regulation for prevention of corruption within covid-19 pandemic,hasil check similarity,['K1'],Journal of Social Studies Education Research,JSSER,2020,,,en,HASIL Periksa kesamaan
4386,['FH1'],civil law agreement and its implication on regulation for prevention of corruption within covid-19 pandemic,hasil check similarity,['K1'],Journal of Social Studies Education Research,JSSER,2020,,,en,HASIL Periksa kesamaan
4387,['FH1'],civil law agreement and its implication on regulation for prevention of corruption within covid-19 pandemic,hasil check similarity,['K1'],Journal of Social Studies Education Research,,2020,,,en,HASIL Periksa kesamaan
4388,['FH1'],customary law impact in the development of indonesia s criminal code,hasil chek similarity,['K1'],Journal of Critical Reviews,Innovare Academics Sciences Pvt. Ltd,2020,,,en,Kesamaan Hasil Chek
4389,['FH1'],the factors that influences of the fraud in syariah bank,hasil check similarity,['K1'],Journal of Critical Reviews,Innovare Academics Sciences Pvt. Ltd,2020,,,en,HASIL Periksa kesamaan
4390,['FH1'],financial service technology in indonesia between free market regime and consumer protection,the free market era provided uninterrupted traffic in goods and services throughout the world and was initially formed to offer benefits although there were still protests in technical problems and rising disputes that led a sue to legal institutions countries agreed to maintain the free market as a counterpart the free market cannot ignore consumer s protection as a standard of service the liability development between consumer and producer relationship arranged from caveat emptor to caveat vendor and finally to strict liability in the consumer protection system implies disclosure of information on products and services this research faces the legal theory of a free market regime with the theory of consumer s protection law this research proceeds to discuss two main issues the first issue is an essential of financial technology or fintech of services the second issues is the influence of fintech on the free market and consumer protection research uses a normative legal research method and the data obtained are secondary data from literary sources such as literature articles and internet sites results of the analysis shows first the free market regime is both an opportunity as well as a challenge therefore it is still worth to maintain the consumer protection s regime is the balance point of the free market s regime theoretically consumer s protection must be used as a tool to protect the consumer s interests moreover it could manage the behaviour of service providers secondly the role of the financial services authority is a key to ensuring that balance is still on maintained supervision and determination of financial service providers broadly provide information for the public to choose carefullyof their necessity financial services,['K1'],Fiat Justicia Jurnal Ilmu Hukum Fakultas Hukum Universitas Lampung,Fakultas Hukum Universitas Lampung,2020,Fin-tech; Free Markets; Consumer Protection,,en,"Era Pasar Bebas memberikan lalu lintas yang tidak terputus dalam barang dan jasa di seluruh dunia dan awalnya dibentuk untuk menawarkan manfaat meskipun masih ada protes dalam masalah teknis dan meningkatnya perselisihan yang mengarah ke negara lembaga hukum, negara -negara sepakat untuk mempertahankan pasar bebas sebagai mitra.Pasar bebas tidak dapat mengabaikan perlindungan konsumen sebagai standar layanan pengembangan pertanggungjawaban antara hubungan konsumen dan produsen yang diatur dari emptor peringatan ke vendor peringatan dan akhirnya tanggung jawab yang ketat dalam sistem perlindungan konsumen menyiratkan pengungkapan informasi tentang produk dan layanan penelitian ini menghadapi hukumTeori Rezim Pasar Bebas Dengan Teori Undang -Undang Perlindungan Konsumen yang Penelitian ini mulai membahas dua masalah utama masalah pertama adalah penting dari teknologi keuangan atau fintech layanan masalah kedua adalah pengaruh fintech pada pasar bebas dan perlindungan konsumenPenelitian menggunakan metode penelitian hukum normatif dan data yang diperoleh adalah data sekunder dari sumber sastra seperti artikel sastra dan hasil situs internet dari analisis menunjukkan pertama -tama rezim pasar bebas merupakan peluang dan juga tantangan karena itu masih layak dipertahankan untuk mempertahankanRezim Perlindungan Konsumen adalah titik keseimbangan dari rezim pasar bebas yang secara teoritis perlindungan konsumen harus digunakan sebagai alat untuk melindungi kepentingan konsumen. Selain itu, ia dapat mengelola perilaku penyedia layanan kedua peran otoritas jasa keuangan adalah aKunci untuk memastikan bahwa keseimbangan masih pada pengawasan yang dipertahankan dan penentuan penyedia layanan keuangan secara luas memberikan informasi bagi publik untuk memilih dengan cermat layanan keuangan mereka"
4391,['FH3'],financial service technology in indonesia between free market regime and consumer protection,the free market era provided uninterrupted traffic in goods and services throughout the world and was initially formed to offer benefits although there were still protests in technical problems and rising disputes that led a sue to legal institutions countries agreed to maintain the free market as a counterpart the free market cannot ignore consumer s protection as a standard of service the liability development between consumer and producer relationship arranged from caveat emptor to caveat vendor and finally to strict liability in the consumer protection system implies disclosure of information on products and services this research faces the legal theory of a free market regime with the theory of consumer s protection law this research proceeds to discuss two main issues the first issue is an essential of financial technology or fintech of services the second issues is the influence of fintech on the free market and consumer protection research uses a normative legal research method and the data obtained are secondary data from literary sources such as literature articles and internet sites results of the analysis shows first the free market regime is both an opportunity as well as a challenge therefore it is still worth to maintain the consumer protection s regime is the balance point of the free market s regime theoretically consumer s protection must be used as a tool to protect the consumer s interests moreover it could manage the behaviour of service providers secondly the role of the financial services authority is a key to ensuring that balance is still on maintained supervision and determination of financial service providers broadly provide information for the public to choose carefullyof their necessity financial services,['K1'],Fiat Justicia Jurnal Ilmu Hukum Fakultas Hukum Universitas Lampung,Fakultas Hukum Universitas Lampung,2020,"Fin-tech, Free Markets, Consumer Protection",,en,"Era Pasar Bebas memberikan lalu lintas yang tidak terputus dalam barang dan jasa di seluruh dunia dan awalnya dibentuk untuk menawarkan manfaat meskipun masih ada protes dalam masalah teknis dan meningkatnya perselisihan yang mengarah ke negara lembaga hukum, negara -negara sepakat untuk mempertahankan pasar bebas sebagai mitra.Pasar bebas tidak dapat mengabaikan perlindungan konsumen sebagai standar layanan pengembangan pertanggungjawaban antara hubungan konsumen dan produsen yang diatur dari emptor peringatan ke vendor peringatan dan akhirnya tanggung jawab yang ketat dalam sistem perlindungan konsumen menyiratkan pengungkapan informasi tentang produk dan layanan penelitian ini menghadapi hukumTeori Rezim Pasar Bebas Dengan Teori Undang -Undang Perlindungan Konsumen yang Penelitian ini mulai membahas dua masalah utama masalah pertama adalah penting dari teknologi keuangan atau fintech layanan masalah kedua adalah pengaruh fintech pada pasar bebas dan perlindungan konsumenPenelitian menggunakan metode penelitian hukum normatif dan data yang diperoleh adalah data sekunder dari sumber sastra seperti artikel sastra dan hasil situs internet dari analisis menunjukkan pertama -tama rezim pasar bebas merupakan peluang dan juga tantangan karena itu masih layak dipertahankan untuk mempertahankanRezim Perlindungan Konsumen adalah titik keseimbangan dari rezim pasar bebas yang secara teoritis perlindungan konsumen harus digunakan sebagai alat untuk melindungi kepentingan konsumen. Selain itu, ia dapat mengelola perilaku penyedia layanan kedua peran otoritas jasa keuangan adalah aKunci untuk memastikan bahwa keseimbangan masih pada pengawasan yang dipertahankan dan penentuan penyedia layanan keuangan secara luas memberikan informasi bagi publik untuk memilih dengan cermat layanan keuangan mereka"
4392,['FH1'],the importance of product liability insurance in indonesia a preliminary analysis,hasil ceck similarity,['K1'],"journal of legal, ethical and regulatory issues",abacademies,2020,,,en,hasil cek similarity
4393,['FH1'],the importance of product liability insurance in indonesia a preliminary analysis,this article discusses and analyzes the importance of product liability insurance in indonesia the discussion of this research is carried out using normative research methods that are analyzed qualitatively that is to interpret primary and secondary data which are then described or described in systematic sentences so that they are easily understood the results show that product liability insurance guarantees consumers who are disadvantaged by using defective and dangerous products the mechanism must be regulated in accordance with the legal system in indonesia the product responsibility position needs to be considered every problem of consumer loss must be accompanied by a comprehensive analysis product liability insurance has not been specifically regulated in a separate law in indonesia therefore consumers need regulations to regulate the implementation of product liability insurance in indonesia as foreign products become more diverse and national borders fade it becomes important to discuss product liability insurance with a transnational dimension this requires comprehensive legal reform and not only in the area of consumer protection law but also insurance law,['K1'],"journal of legal, ethical and regulatory issues",abacademies,2020,"Producer, Product, Consumer Protection Law, Product Liability Insurance.",,en,"Artikel ini membahas dan menganalisis pentingnya asuransi pertanggungjawaban produk di Indonesia, diskusi tentang penelitian ini dilakukan dengan menggunakan metode penelitian normatif yang dianalisis secara kualitatif yaitu untuk menafsirkan data primer dan sekunder yang kemudian dijelaskan atau dijelaskan dalam kalimat sistematis sehingga mereka adaMudah dipahami hasil menunjukkan bahwa asuransi pertanggungjawaban produk menjamin konsumen yang dirugikan dengan menggunakan produk yang rusak dan berbahaya mekanisme harus diatur sesuai dengan sistem hukum di Indonesia Posisi tanggung jawab produk perlu dipertimbangkan setiap masalah kerugian konsumen harus disertai olehAnalisis komprehensif asuransi pertanggungjawaban produk belum secara khusus diatur dalam undang -undang terpisah di Indonesia oleh karena itu konsumen memerlukan peraturan untuk mengatur implementasi asuransi pertanggungjawaban produk di Indonesia karena produk asing menjadi lebih beragam dan perbatasan nasional memudar menjadi penting untuk membahas asuransi kewajiban produk dengan asuransi produk denganDimensi Transnasional Ini membutuhkan reformasi hukum yang komprehensif dan tidak hanya di bidang hukum perlindungan konsumen tetapi juga hukum asuransi"
4394,['FH1'],information on corona virus disease-19 between the public s right and state s interests,hasil ceck similarity,['K1'],Journal of  Advanced Researh in Law and Economics,ASERS Publishing,2020,,,en,hasil cek similarity
4395,['FH1'],two decades of indonesian business competition law implementation enforcement and contribution to the economy,hasil cekc similarity,['K1'],The Journal of Research on the Lepidoptera,The Lepidoptera Research Foundation. May 2020,2020-05,,,en,hasil cekc similarity
4396,['FH1'],the factors that influences of the fraud in syariah bank,the objective of this research was to prove empirically the factors affecting the fraud in sharia banks this factor was measured by the sharia compliance proxied by the profit sharing ratio the islamic income ratio the islamic investment ratio and the islamic corporate governance the sampling technique used in this research was purposivesampling the number of this sample was 9 sharia commercial bank with 5year observation the type of this research was the descriptive statistic and the classical assumption test the analysis tool used in this research was spss version 20.0 the result of this research showed that the islamic investment ratio and islamic corporate governance affected the fraud while the profit sharing ratio and islamic income ratio did not affect the fraud,['K1'],Journal of Critical Reviews,Innovare Academics Sciences Pvt. Ltd,2020-01-01,"Profit Sharing Ratio, Islamic Income Ratio, Islamic Investment Ratio, Islamic Corporate Governance, Fraud",,en,"Tujuan dari penelitian ini adalah untuk membuktikan secara empiris faktor -faktor yang mempengaruhi penipuan di bank -bank Syariah, faktor ini diukur dengan kepatuhan syariah yang diproksi oleh rasio pembagian keuntungan.Penelitian adalah purposivesampling jumlah sampel ini adalah 9 Syariah Bank Komersial dengan 5 tahun pengamatan jenis penelitian ini adalah statistik deskriptif dan uji asumsi klasik alat analisis yang digunakan dalam penelitian ini adalah SPSS Versi 20.0 Hasil penelitian ini menunjukkan bahwa IslamRasio investasi dan tata kelola perusahaan Islam memengaruhi penipuan sementara rasio pembagian keuntungan dan rasio pendapatan Islam tidak mempengaruhi penipuan"
4397,['FH1'],customary law impact in the development of indonesia s criminal code,this research aims to understand the position of customary law as a source of national law from a dynamic process of indonesia s law development especially criminal law the research s review focuses on literature methodology in correlation with the research customary law s formation is considered as a unity of society s behaviour for a long time and is taken as norms and guidance in manners the term of ubi societes ibi ius where there is a society there is the law is true appointing custom law as one of the sources of law is a marking of indonesia law renewal is very necessary since aspects of human lives are evolving the result of research concludes that custom law is in stages of being forgotten in the system of national law there is a strong perception of grounds that customary law deserves to be a part of the renewal of indonesia s criminal law because customary law is considered as an order of normative rules and has a flexible nature which later on these rules could be created and accepted by all layers of society,['K1'],Journal of Critical Reviews,Innovare Academics Sciences Pvt. Ltd,2020-01-01,"customary law, criminal law, customary institution",,en,Penelitian ini bertujuan untuk memahami posisi hukum adat sebagai sumber hukum nasional dari proses dinamis pengembangan hukum Indonesia terutama hukum pidana. Tinjauan penelitian berfokus pada metodologi literatur dalam korelasi dengan penelitian hukum adat dianggap sebagai persatuanperilaku masyarakat untuk waktu yang lama dan diambil sebagai norma dan bimbingan dalam sopan santun istilah masyarakat ubi ibi ius di mana ada masyarakat ada hukum yang benar menunjuk hukum adat karena salah satu sumber hukum adalah tanda dari IndonesiaPembaruan Hukum sangat diperlukan karena aspek kehidupan manusia mengembangkan hasil penelitian menyimpulkan bahwa hukum adat secara bertahap dilupakan dalam sistem hukum nasional ada persepsi yang kuat tentang alasan bahwa hukum adat layak menjadi bagian dari pembaruan tersebuthukum pidana Indonesia karena hukum adat dianggap sebagai perintah aturan normatif dan memiliki sifat fleksibel yang kemudian pada aturan ini dapat dibuat dan diterima oleh semua lapisan masyarakat
4398,['FKIP4'],the importance of animation inguided inquiryof human excretory system material,21st century learning demands various skills that must be mastered by students so education can prepare students to master these skills in order to become successful individuals in their lives in order for students to have these skills the teacher must be able to practice using the right strategy in the learning process one of them is using guided inquiry learning model because this learning model can have a positive influence on students and the learning process will be more effective and efficient the skills developed in the guided inquiry learning model can be more interesting and meaningful if it is performed through the right media one of the media that can attract attention during the learning process is animation this preliminary study was conducted on 150 public and private junior high school students in 6 regencies or cities in lampung province indonesia this study used descriptive qualitative method and the data was collected by using a questionnaire the results of the study showed that science learning with guided inquiry learning model was not implemented properly especially in the following variables namely the formulation of problems make hypotheses and prove hypotheses the animation in the learning process was still rarely used therefore the use of animation in learning process is very necessary because it can have a positive impact on the understanding of students on something abstract,['L1'],IOSR Journal of Research & Method in Education,International Organization of Scientific Research,2020-03-26,,,en,Pembelajaran abad ke -21 menuntut berbagai keterampilan yang harus dikuasai oleh siswa sehingga pendidikan dapat mempersiapkan siswa untuk menguasai keterampilan ini untuk menjadi individu yang sukses dalam kehidupan mereka agar siswa memiliki keterampilan ini harus dapat berlatih menggunakan strategi yang tepat dalamProses Pembelajaran Salah satunya menggunakan model pembelajaran penyelidikan terpandu karena model pembelajaran ini dapat memiliki pengaruh positif pada siswa dan proses pembelajaran akan lebih efektif dan efisien keterampilan yang dikembangkan dalam model pembelajaran penyelidikan terpandu bisa lebih menarik dan bermakna jika itudilakukan melalui media yang tepat salah satu media yang dapat menarik perhatian selama proses pembelajaran adalah animasi studi pendahuluan ini dilakukan pada 150 siswa sekolah menengah umum dan swasta di 6 Kantor atau kota di Provinsi Lampung Indonesia Studi ini menggunakan metode kualitatif deskriptif danData dikumpulkan dengan menggunakan kuesioner hasil penelitian menunjukkan bahwa pembelajaran sains dengan model pembelajaran penyelidikan terpandu tidak diimplementasikan dengan benar terutama dalam variabel -variabel berikut yaitu formulasi masalah membuat hipotesis dan membuktikan hipotesis animasi dalam proses pembelajaran masih jarang jarang masih jarang jarang jarang jarang terjadi hipotesisOleh karena itu digunakan oleh penggunaan animasi dalam proses pembelajaran sangat diperlukan karena dapat memiliki dampak positif pada pemahaman siswa pada sesuatu yang abstrak
4399,['FH2'],the wto trade remedies safeguards and its implementation in indonesia study case of pt krakatau steel vs china,in international trade law as a measure to protect the domestic market from losses due to sudden and unexpected import overflows to protect their domestic industries from unfair practices the wto permits members to impose trade remedies measures against imports such as antidumping antisubsidy and safeguards safeguard itself is one of the trading instruments that are widely applied by members of wto in fact according to the wto report after india indonesia is the second most active country using safeguard instruments through case study methods especially antidumping cases between pt krakatau steel against hotrolled coil plate hrc p alloy imports from china this research is conducted to determine the implementation of wto trade remedies safeguards in indonesia,['K1'],,,2020-09-26,,,en,Dalam undang -undang perdagangan internasional sebagai langkah untuk melindungi pasar domestik dari kerugian karena luapan impor yang tiba -tiba dan tidak terduga untuk melindungi industri domestik mereka dari praktik tidak adil WTO memungkinkan anggota untuk memberlakukan tindakan solusi perdagangan terhadap impor seperti antidumping antisubsidi dan perlindungan perlindungan sendiri adalah satu sendiri adalah satu sendiri adalah pengamanan adalah satu sendiri adalah perlindungan antisubsidi dan perlindungan itu sendiri adalah satu adalah perlindungan antisubsidy dan perlindungan itu sendiri adalah satu adalah perlindungan antisubsidy dan perlindungan dari itu sendiri of the trading instruments that are widely applied by members of wto in fact according to the wto report after india india is the second most active country using safeguard instruments through case study methods especially antidumping cases between pt krakatau steel against hotrolled coil plate hrc p alloy imports Dari China Penelitian ini dilakukan untuk menentukan implementasi perlindungan solusi perdagangan WTO di Indonesia
4400,['FISIP3'],pemikiran politik feminisme dalam serial drama the king two hearts,feminism campaigns have been done through various media one of which is audiovisual media the audiovisual media has a significant influence in constructing the mindset of communitymembers especially women this study aims to analyze the content of feminist political thought in an audiovisual media this research describes the feminist political thinking contained in the king two hearts drama series through the characterization of kim hangah the king two hearts drama series was chosen because of the high interest of indonesian women in the south korean drama series this study applied the theory of semiotics with descriptive qualitative research methods the study found three important aspects that illustrate the feminist political thinking in the king two hearts drama series those are 1 kim hang ah as a rational physically and mentally strong inteligence and a high selfconfident woman 2 kim hangah s decision making ability as a subject rational and common good oriented 3 kim hangah s ability to dominate others and willing to be dominated for common good in addition this drama series also functions as acampaign of feminism against patriarchal culture through the content it presents this drama series portrays a postmodern feminism school of thought,['JA'],MetaKom Online,Jurusan Ilmu Komunikasi - FISIP Unila,2020,,"['political thought', 'feminism', 'drama series', 'the king two hearts']",en,Kampanye feminisme telah dilakukan melalui berbagai media yang salah satunya adalah media audiovisual. Media audiovisual memiliki pengaruh yang signifikan dalam membangun pola pikir anggota komunitas terutama wanita yang diteliti ini untuk menganalisis konten pemikiran politik feminis di media audiovisual penelitian ini menggambarkan politik feminis iniBerpikir yang terkandung dalam seri drama King Two Hearts melalui karakterisasi seri drama Kim Hangah the King Two Hearts dipilih karena minat tinggi wanita Indonesia dalam seri drama Korea Selatan Studi ini menerapkan teori semiotika dengan metode penelitian kualitatif deskriptifStudi menemukan tiga aspek penting yang menggambarkan pemikiran politik feminis dalam seri drama King Two Hearts itu adalah 1 Kim hang ah sebagai inteligensi yang rasional secara fisik dan mental dan seorang wanita yang percaya diri dengan kemampuan pengambilan keputusan Kim Hangah sebagai subjek yang rasional dan umumBerorientasi Baik 3 Kim Hangah kemampuan untuk mendominasi orang lain dan bersedia untuk didominasi untuk kebaikan bersama selain seri drama ini juga berfungsi sebagai Acampaign of Feminism Against Culture melalui konten yang disajikan oleh seri drama ini menggambarkan sekolah feminisme postmodern pemikiran
4401,['FKIP5'],the shaping of the student character caring for the school environment through the green school movement in smp negeri 2 adiluwih,the scope of the school environment includes the physical mental and social environment these three scopes are related to one another in shaping the character of students a healthy good and friendly school environment is an ideal condition for students learning process in school education should be used as an effective means of forming attitudes and concerns for the environment through intensive education it is possible to improve the quality of students positive attitudes and behaviours towards the environment the problem in this study is how to shape the character and attitudes of students concern for the school environment and how to overcome existing obstacles this study aims to understand and apply the green school movement to the formation of environmental care characters from an early age and inspire principals as school managers to create an environmentally and friendly school as school culture in smp negeri state junior high school 2 adiluwih this research is a descriptive qualitative study using document study and observation to collect the data the results of this study are the school has efforts in implementing go green school program activities and integrating environmental materials in all subjects and have been included in each lesson plan and syllabus selfdevelopment in daily activities after implementing these program activities students can care more about their environment these program activities have contributed to making the smp negeri 2 adiluwih win a national adiwiyata green school award,['L1'],Journal of Physics: Conference Series,IOP Publishing,2020,,,en,"Ruang lingkup lingkungan sekolah mencakup lingkungan mental dan sosial fisik yang ketiga lingkup ini terkait satu sama lain dalam membentuk karakter siswa lingkungan sekolah yang baik dan ramah yang sehat adalah kondisi yang ideal untuk proses belajar siswa dalam pendidikan sekolah harus digunakan sebagai ancara yang efektif untuk membentuk sikap dan kekhawatiran terhadap lingkungan melalui pendidikan intensif, dimungkinkan untuk meningkatkan kualitas siswa sikap dan perilaku positif terhadap lingkungan masalah dalam penelitian ini adalah bagaimana membentuk karakter dan sikap siswa yang menjadi perhatian terhadap lingkungan sekolah dan sekolah danBagaimana Mengatasi Hambatan yang Ada Penelitian ini bertujuan untuk memahami dan menerapkan gerakan sekolah hijau untuk pembentukan karakter perawatan lingkungan sejak usia dini dan menginspirasi kepala sekolah sebagai manajer sekolah untuk menciptakan sekolah lingkungan dan ramah sebagai budaya sekolah di SMP Negeri Negara Bagian Junior SMA Sekolah Menengah SMP Negeri Negara Bagian SMP Negeri Negeri Negeri SMP SMP Negeri Negeri SMP SMP Negeri State Junior High School Junior2 Adiluwih Penelitian ini adalah studi kualitatif deskriptif menggunakan studi dokumen dan pengamatan untuk mengumpulkan data hasil penelitian ini adalah sekolah memiliki upaya dalam mengimplementasikan kegiatan program sekolah hijau dan mengintegrasikan bahan lingkungan dalam semua mata pelajaran dan telah dimasukkan dalam setiap rencana pelajaran rencana pelajarandan silabus pengembangan diri dalam kegiatan sehari -hari setelah menerapkan kegiatan program ini siswa dapat lebih peduli tentang lingkungan mereka kegiatan program ini telah berkontribusi untuk membuat SMP Negeri 2 Adiluwih memenangkan penghargaan National Adiwiyata Green School School"
4402,['FP1'],tingkat kepuasan anggota dan faktorfaktor yang berpengaruh terhadap partisipasi anggota kud mina jaya kecamatan bumi waras di kota bandar lampung,this research aims to analyze the level of satisfaction members and the factors that affect on the level of participation members of kud mina jaya in bumi waras subsdistrict of bandar lampung city this research is condutedby survey method respondents of this research consist of fishermen ship owner sailor ship crew and ship machine and nonfisherman fish merchant the research respondents constitutes of 87 people consist of 68 fishermen and 19 nonfisherman and the research data is colledcted injanuary to may 2017 the results of this research showed that the satisfaction felt by members of the inner ministry rat mandatory savings and utilization of business unit services in categories satisfied based on the results of ipa the main priority attributes were sufficient physical infrastructure staff support and availability of information boards the age length of membership gender jobs and member s satisfaction of cooperation services were positively correlated to the level of member participation of rat attending the length of membership was positively correlatedto the level of member participation in purchasing obligatory deposits family burden jobs and member s satisfaction of cooperation services alsopositively correlatedto the level of member s participation on untilised the business unit services key words cooperative participation satisfaction,"['H1', 'S1']",JIIA (Jurnal Ilmu-Ilmu Agribisnis),Universitas Lampung,2020-02,,,en,Penelitian ini bertujuan untuk menganalisis tingkat kepuasan anggota dan faktor -faktor yang mempengaruhi tingkat partisipasi anggota KUD Mina Jaya di substristrict Bandar Lampung City Penelitian ini adalah responden survei condutedby responden dari penelitian ini terdiri dari pemilik kapal nelayan kapal pelaut kapal pelaut kapal pelaut nelayan nelayan sailorAwak dan mesin kapal dan non -fisherman Fish Merchant. Responden penelitian merupakan 87 orang terdiri dari 68 nelayan dan 19 nonfisherman dan data penelitian dikelompokkan rasiPenghematan dan pemanfaatan layanan unit bisnis dalam kategori yang dipenuhi berdasarkan hasil IPA atribut prioritas utama adalah cukup dukungan staf infrastruktur fisik dan ketersediaan papan informasi.Tingkat partisipasi anggota tikus yang menghadiri lamanya keanggotaan berkorelasi positif dengan tingkat partisipasi anggota dalam pembelian deposito wajib pekerjaan beban keluarga dan kepuasan anggota layanan kerja sama secara alsopositif berkorelasi dengan tingkat partisipasi anggota pada sampai serangkaian unit bisnis kata -kata kunci kooperatif kooperatifkepuasan partisipasi
4403,['FMIPA2'],the effect of peg polyethylene glycol 6000 on water spinach ipomoea reptans l growth,the purpose of this research was to know whether peg 6000 can decrease the growth of water spinach this study was conducted in a completely randomized design with main factor is peg with 3 levels of concentration 0% w v 10% w v 20% w v and 30% w v with 5 repetitions as parameters were plant height number of leaves fresh weight dry weight and relative water content levene test analysis of variance and tukey test were conducted at 5% level the result shows that the plant period is positively linearly correlated with plant height at all peg concentrations with different growth rates lowest growth rate at 20% and 30% peg concentrations peg with 20% and 30% concentrations significantly decrease in the number of leaves wet weight dry weight but there is no effect on relative water content the conclusion is water stress conditions will decrease the growth of water spinach,['QK'],Jurnal Ilmiah Biologi Eksperimen dan Keanekaragaman Hayati,Jurusan Biologi Fakultas MIPA Unila dan Perhimpunan Biologi Indonesia Cabang Lampung,2020-04-01,,,en,"Tujuan dari penelitian ini adalah untuk mengetahui apakah PEG 6000 dapat mengurangi pertumbuhan bayam air, penelitian ini dilakukan dalam desain acak sepenuhnya dengan faktor utama adalah PEG dengan 3 tingkat konsentrasi 0% w V 10% w v 20% w v dan 30% w v danDengan 5 pengulangan sebagai parameter adalah jumlah tinggi tanaman daun daun berat kering berat dan kadar air relatif analisis uji varians dan uji tukey dilakukan pada tingkat 5% hasilnya menunjukkan bahwa periode tanaman berkorelasi positif dengan tinggi tanaman di semua pasakKonsentrasi dengan tingkat pertumbuhan yang berbeda tingkat pertumbuhan terendah pada 20% dan 30% konsentrasi PEG PEG dengan konsentrasi 20% dan 30% secara signifikan menurun dalam jumlah daun berat kering berat kering tetapi tidak ada efek pada kadar air relatif kesimpulan adalah kondisi tegangan air adalah kondisi stres air airakan mengurangi pertumbuhan bayam air"
