,divisions,title,abstract,subjects,publication,publisher,date,keywords,keyword,lang,translation
363,['FKIP3'],analisis pola asuh orang tua terhadap motivasi belajar siswa di upt sdn 2 rantau tijang kecamatan pardasuka,education is something that cannot be separated in human life likewise parenting patterns for children s growth and development are very decisive for their growth and development especially in shaping the personality of children who have high motivation this is because parents are the first environment for children so that the child s personality depends on their upbringing the research method used is qualitative it is intended to know clearly in analyzing natural objects where the researcher is the key instrument while the data analysis technique used is a data triangulation technique in the form of a merging technique which is carried out using detailed analysis of the research subject the result of this research is that there is an effect of parenting style on students learning motivation in class 4 in the text serat wedhatama iv contains religious character education who lives based on islamic principles,['L1'],Educenter: Jurnal Ilmiah Pendidikan,Arka Institute,2022-10-25,,,en,Pendidikan adalah sesuatu yang tidak dapat dipisahkan dalam kehidupan manusia juga pola pengasuhan anak untuk pertumbuhan dan perkembangan anak -anak sangat menentukan untuk pertumbuhan dan perkembangan mereka terutama dalam membentuk kepribadian anak -anak yang memiliki motivasi tinggi ini karena orang tua adalah lingkungan pertama untuk anak -anak sehingga bahwaKepribadian anak tergantung pada pengasuhan mereka metode penelitian yang digunakan adalah kualitatif yang dimaksudkan untuk diketahui dengan jelas dalam menganalisis objek alami di mana peneliti adalah instrumen utama sementara teknik analisis data yang digunakan adalah teknik triangulasi data dalam bentuk teknik penggabungan yang mana yang merupakan teknik penggabungan yang mana yang merupakan teknik penggabungan yang mana yang menggabungkan yang mana yang menggabungkan yang menggabungkan yang mana yang menggabungkan yang menggabungkan yang menggabungkan yang merupakan gabungan yang menggabungkan yang menggabungkan yang menggabungkan yang menggabungkan yang digunakan penggabungan yang digunakan adalah data yang menggabungkan datadilakukan dengan menggunakan analisis terperinci dari subjek penelitian hasil dari penelitian ini adalah bahwa ada efek gaya pengasuhan pada siswa belajar motivasi di Kelas 4 dalam teks serat wedhatama IV berisi pendidikan karakter agama yang hidup berdasarkan prinsip -prinsip Islam
364,['FMIPA9'],rough rings rough subrings and rough ideals,the basic concept in algebra namely set theory can be expanded into rough set theory basic operations on the set such as intersections unions differences and complements still apply to rough sets in addition one of the applications on rough sets is the use of rough matrices in decisionmaking processes furthermore mathematical or informatic researchers who work on rough sets connect the concept of rough sets with algebraic structures e g groups rings and modules so that a concept called rough algebraic structures is obtained since the research related to rough sets is mostly carried out at the same time different concepts have emerged related to rough sets and rough algebraic structures in this paper new definitions of the rough ring and rough subring will be given along with related examples and theorems furthermore it will also be defined the left ideal and the right ideal of the rough ring along with examples finally we will discuss the theorem regarding rough ideals,['QA'],Journal of Fundamental Mathematics and Applications (JFMA),"Department of Mathematics, Faculty of Science and Mathematics, Diponegoro University",2022-11-25,,,en,Konsep dasar dalam aljabar yaitu teori yang ditetapkan dapat diperluas menjadi teori set kasar operasi dasar pada set seperti persimpangan perbedaan serikat pekerja dan pelengkap masih berlaku untuk set kasar sebagai tambahan salah satu aplikasi pada set kasar adalah penggunaan matriks kasar dalam proses pengambilan keputusan pengambilan keputusanSelanjutnya peneliti matematika atau informatik yang bekerja pada set kasar menghubungkan konsep set kasar dengan struktur aljabar E g grup cincin dan modul sehingga konsep yang disebut struktur aljabar kasar diperoleh karena penelitian yang berkaitan dengan set kasar sebagian besar dilakukan pada saat yang sama berbeda diperoleh karena penelitian yang berkaitan dengan kasar sebagian besar dilakukan pada saat yang sama berbeda diperoleh karena hal yang sama berbeda karena penelitian yang terkait dengan waktu yang sama dilakukan pada saat yang samaKonsep telah muncul terkait dengan set kasar dan struktur aljabar kasar dalam makalah ini definisi baru dari cincin kasar dan subring kasar akan diberikan bersama dengan contoh dan teorema terkait juga akan didefinisikan ideal kiri dan ideal kanan dari cincin kasar bersamaDengan contoh akhirnya kita akan membahas teorema tentang cita -cita kasar
365,['FKIP7'],lampung language subjects in various curriculum contexts and learning paradigm,lampung language as one of the subjects that are in local content taught in educational units has experienced a dynamic development one of the components developed in the element of education is the curriculum the curriculum is a reference for the implementation of the teaching and learning process in all educational units for all subjects lampung language is one of the regional languages in indonesia and has been taught by the local government of lampung province since 1975 the focus of teaching the lampung language is on linguistic elements in which there is literacy culture and literature the development of the learning paradigm that is attached to each curriculum becomes a reference that every educator needs to study so that the learning mission can be achieved optimally the research method used in this research is descriptive qualitative the purpose of qualitative description descriptive is research that is used to examine natural objects to describe describe explain explain and answer in more detail the problems to be studied for the lampung language subject the implementation has elements of specific learning and teaching principles it consists of the context of language learning language skills strategies to grow language acquisition and language skills so whatever the curriculum development and learning paradigm lampung language learning still puts forward the four principles of language learning and teaching,['L1'],International Journal of Social Science Research and Review (IJSSRR),International Journal of Social Science Research and Review (IJSSRR),2022-06,,,en,Bahasa Lampung Sebagai salah satu subjek yang berada dalam konten lokal yang diajarkan dalam unit pendidikan telah mengalami pengembangan dinamis salah satu komponen yang dikembangkan dalam elemen pendidikan adalah kurikulum kurikulum adalah referensi untuk implementasi proses pengajaran dan pembelajaran di semua dalam semuaUnit Pendidikan untuk Semua Subjek Bahasa Lampung adalah salah satu bahasa daerah di Indonesia dan telah diajarkan oleh pemerintah daerah Provinsi Lampung sejak tahun 1975 fokus mengajar bahasa Lampung adalah pada elemen linguistik di mana ada budaya dan literatur literasi perkembangan dariParadigma pembelajaran yang melekat pada setiap kurikulum menjadi referensi yang perlu dipelajari oleh setiap pendidik sehingga misi pembelajaran dapat dicapai secara optimal metode penelitian yang digunakan dalam penelitian ini adalah kualitatif deskriptif Tujuan dari deskripsi kualitatif deskriptif adalah penelitian yang digunakan untuk memeriksaObjek alami untuk menjelaskan menjelaskan menjelaskan menjelaskan dan menjawab secara lebih rinci masalah yang akan dipelajari untuk subjek bahasa lampung implementasi memiliki unsur -unsur pembelajaran dan prinsip -prinsip pengajaran tertentu yang terdiri dari konteks strategi keterampilan bahasa pembelajaran bahasa untuk menumbuhkan perolehan bahasa dan keterampilan bahasaJadi apa pun pengembangan kurikulum dan pembelajaran paradigma pembelajaran bahasa Lampung masih mengedepankan empat prinsip pembelajaran dan pengajaran bahasa
366,['FH2'],hfryjhfr,hasil check similarity,['K1'],GAGASAN PEMBENTUKAN PERUSAHAAN INTERNASIONAL UNTUK PENGELOLAAN SUMBERDAYA ALAM WARISAN BERSAMA UMAT,Fakultas Hukum Universitas Lampung,2022,,,en,HASIL Periksa kesamaan
367,['FT1'],shear wave velocity estimation based on the particle swarm optimization method of hvsr curve inversion in bakauheni district indonesia,the nakamura method known as horizontal to vertical spectral ratio hvsr has been used to analyze site effect assessment over the past decade various hvsr curve inversion methods for nearsurface geophysical surveys have been developed particle swarm optimization pso inversion method has been applied to solve the hvsr inversion curve to estimate the shear wave velocity vs value towards the depth in this study the hvsr curve inversion experiment has been applied with two synthetic data noisefree data and the other is contaminated by 10% random noise this research aims to find out how the pso algorithm performs to find the best solution the result indicated that the pso algorithm is relatively stable fast in converging and producing the solution closely with the actual model finally we obtained a fit model on actual data inversion that shows the vs value towards depth from pso inversion and is able to describe the fault model and sediment layer in way baka fault,['QE'],Turkish Journal of Earth Sciences,Tubitak Academic Journals,2022-09-09,,,en,"Metode nakamura yang dikenal sebagai rasio spektral horizontal dan vertikal HVSR telah digunakan untuk menganalisis penilaian efek situs selama dekade terakhir berbagai metode inversi kurva HVSR untuk survei geofisika partikel yang dikembangkan telah dikembangkan.Untuk memperkirakan kecepatan gelombang geser vs nilai menuju kedalaman dalam penelitian ini, percobaan inversi kurva HVSR telah diterapkan dengan dua data sintetis data noisefree dan yang lainnya terkontaminasi oleh 10% noise acak yang diteliti ini bertujuan untuk mengetahui bagaimana algoritma PSO berkinerja untuk dilakukanTemukan Solusi Terbaik Hasilnya menunjukkan bahwa algoritma PSO relatif stabil cepat dalam konvergen dan menghasilkan solusi erat dengan model aktual akhirnya kami memperoleh model FIT pada inversi data aktual yang menunjukkan nilai VS menuju kedalaman dari inversi PSO dan mampuJelaskan model patahan dan lapisan sedimen dalam kesalahan Baka"
368,['FMIPA1'],design and build entry access restriction system laboratory using radio frequency identification rfid and keypad technology,the laboratory access restriction system has been realized using rfid and keypad technology based on an arduino microcontroller as a processor the system has recorded users who entered the room by identifying the rfid tag transponder used to open the door from the outside as for access outside the room the user only needs to enter the password as identification data on the keypad and the system would reduce the number of room users and open the door the output of this system was a solenoid lock which functions as an electronic lock and an lcd to display the status of the rfid reading the test results showed that the system created can work well rfid reader was able to read tags with a maximum distance of 4 cm the program counter functions well so the number of users was limited to 15 50% of the maximum capacity,['QC'],"Journal of Energy, Material, and Instrumentation Technology",Universitas Lampung,2022-05-01,,,en,"Sistem pembatasan akses laboratorium telah direalisasikan menggunakan teknologi RFID dan keypad berdasarkan mikrokontroler Arduino sebagai prosesor yang telah direkam oleh pengguna yang memasuki ruangan dengan mengidentifikasi transponder tag RFID yang digunakan untuk membuka pintu dari luar sebagai untuk akses di luar ruangan di luar ruanganPengguna hanya perlu memasukkan kata sandi sebagai data identifikasi pada keypad dan sistem akan mengurangi jumlah pengguna kamar dan membuka pintu output sistem ini adalah kunci solenoid yang berfungsi sebagai kunci elektronik dan LCD untuk menampilkan statusDari pembacaan RFID, hasil tes menunjukkan bahwa sistem yang dibuat dapat bekerja dengan baik RFID Reader dapat membaca tag dengan jarak maksimum 4 cm fungsi penghitung program dengan baik sehingga jumlah pengguna dibatasi hingga 15 50% dari kapasitas maksimum"
369,['FKIP18'],social economic characteristics of farmer land sustainable agriculture southern pringsewu regency,the purpose of this study was to determine the socio economic characteristics of farmers land sustainable agriculture in pringsewu regency in the southern part the method used in this research is descriptive method the population in this study were 493 farmers land sustainable agriculture in pringsewu regency in the southern part the sample in this study amounted to 74 data collection techniques using observation documentation and interviews the data analysis technique uses a percentage table as the basis for interpretation and description of the data in making research reports the results showed the characteristics of the socioeconomic conditions of farmers land sustainable agriculture in pringsewu regency in the southern part 1 a total of 69 with a percentage of 93.2% have a classification of basic education levels namely sd and smp and 43 elementary school farmers with a percentage of 58.1% and 26 farmers with a percentage of 35.1% 2 a total of 34 farmers with a percentage of 46% have a low income classification 3 as many as 64 farmers with a percentage of 86.5% have their own house classification 4 as many as 67 farmers with a percentage of 90.5% occupying houses classified as permanent houses 5 as many as 60 farmers with a percentage of 87.83% have ownership of valuable goods with a low class classification,['H1'],ijpsat,IJPSAT,2022-09-01,,,en,"Tujuan dari penelitian ini adalah untuk menentukan karakteristik sosial ekonomi petani lahan pertanian berkelanjutan di Kabupaten Pringsewu di bagian selatan metode yang digunakan dalam penelitian ini adalah metode deskriptif populasi dalam penelitian ini adalah 493 petani lahan pertanian berkelanjutan di Kabupensi Pringsewu di selatan The SoutherningBagian Sampel dalam penelitian ini berjumlah 74 teknik pengumpulan data menggunakan dokumentasi pengamatan dan wawancara. Teknik analisis data menggunakan tabel persentase sebagai dasar untuk interpretasi dan deskripsi data dalam membuat laporan penelitian hasil menunjukkan karakteristik kondisi sosial ekonomi petaniPertanian Berkelanjutan Tanah di Kabupaten Pringsewu di Bagian Selatan 1 Total 69 dengan persentase 93,2% memiliki klasifikasi tingkat pendidikan dasar yaitu SD dan SMP dan 43 petani sekolah dasar dengan persentase 58,1% dan 26 petani dengan persentase dari suatu persentase dari35.1% 2 Sebanyak 34 petani dengan persentase 46% memiliki klasifikasi pendapatan rendah 3 sebanyak 64 petani dengan persentase 86,5% memiliki klasifikasi rumah sendiri 4 sebanyak 67 petani dengan persentase 90,5% rumah pendudukan rumah yang menduduki 4diklasifikasikan sebagai rumah permanen 5 sebanyak 60 petani dengan persentase 87,83% memiliki kepemilikan barang berharga dengan klasifikasi kelas rendah"
370,['FKIP18'],social economic characteristics of farmer land sustainable agriculture southern pringsewu regency,the purpose of this study was to determine the socio economic characteristics of farmers land sustainable agriculture in pringsewu regency in the southern part the method used in this research is descriptive method the population in this study were 493 farmers land sustainable agriculture in pringsewu regency in the southern part the sample in this study amounted to 74 data collection techniques using observation documentation and interviews the data analysis technique uses a percentage table as the basis for interpretation and description of the data in making research reports the results showed the characteristics of the socioeconomic conditions of farmers land sustainable agriculture in pringsewu regency in the southern part 1 a total of 69 with a percentage of 93.2% have a classification of basic education levels namely sd and smp and 43 elementary school farmers with a percentage of 58.1% and 26 farmers with a percentage of 35.1% 2 a total of 34 farmers with a percentage of 46% have a low income classification 3 as many as 64 farmers with a percentage of 86.5% have their own house classification 4 as many as 67 farmers with a percentage of 90.5% occupying houses classified as permanent houses 5 as many as 60 farmers with a percentage of 87.83% have ownership of valuable goods with a low class classification,['H1'],IJPSAT,IJPSAT,2022-09-01,,,en,"Tujuan dari penelitian ini adalah untuk menentukan karakteristik sosial ekonomi petani lahan pertanian berkelanjutan di Kabupaten Pringsewu di bagian selatan metode yang digunakan dalam penelitian ini adalah metode deskriptif populasi dalam penelitian ini adalah 493 petani lahan pertanian berkelanjutan di Kabupensi Pringsewu di selatan The SoutherningBagian Sampel dalam penelitian ini berjumlah 74 teknik pengumpulan data menggunakan dokumentasi pengamatan dan wawancara. Teknik analisis data menggunakan tabel persentase sebagai dasar untuk interpretasi dan deskripsi data dalam membuat laporan penelitian hasil menunjukkan karakteristik kondisi sosial ekonomi petaniPertanian Berkelanjutan Tanah di Kabupaten Pringsewu di Bagian Selatan 1 Total 69 dengan persentase 93,2% memiliki klasifikasi tingkat pendidikan dasar yaitu SD dan SMP dan 43 petani sekolah dasar dengan persentase 58,1% dan 26 petani dengan persentase dari suatu persentase dari35.1% 2 Sebanyak 34 petani dengan persentase 46% memiliki klasifikasi pendapatan rendah 3 sebanyak 64 petani dengan persentase 86,5% memiliki klasifikasi rumah sendiri 4 sebanyak 67 petani dengan persentase 90,5% rumah pendudukan rumah yang menduduki 4diklasifikasikan sebagai rumah permanen 5 sebanyak 60 petani dengan persentase 87,83% memiliki kepemilikan barang berharga dengan klasifikasi kelas rendah"
371,,an empirical study on the effects of using kahoot as a gamebased learning tool on efl learners vocabulary recall and retention,incorporating games into learning a foreign language is an effective strategy that can lower students stress and improve their learning thus this study tried to examine the impacts of kahoot as a gamebased learning tool on iranian efl learners vocabulary recall and retention to this end 50 iranian intermediate learners were chosen for the participants of the study after that the participants were randomly assigned to two equal groups one experimental and one control then the participants english vocabulary knowledge was measured by administering a vocabulary pretest after pretesting process the participants in both groups received the treatment in two different ways in the eg the new vocabulary items were taught using the kahoot game while in the cg the new ones were taught using traditional instruction after finishing the treatment course which lasted ten sessions the two groups took the immediate vocabulary posttest after three weeks a delayed vocabulary posttest was administered to both groups to determine the effects of kahoot on their vocabulary retention the results of paired samples and independent samples ttests depicted that there were significant differences between the immediate and delayed posttests of the eg and the cg in favor of the eg the implications of this study can tell the teachers that teaching through gamebased learning tools may produce better results than teaching through traditional methods also the implications of this study can encourage students to practice and learn english even outside of the class context,['PL'],Education Research International,Hindawi Limited,2022,,,en,"Menggabungkan permainan ke dalam pembelajaran bahasa asing adalah strategi yang efektif yang dapat menurunkan stres siswa dan meningkatkan pembelajaran mereka sehingga penelitian ini mencoba untuk memeriksa dampak Kahoot sebagai alat pembelajaran berbasis permainan pada pelajar EFL Iran. Kosakata dan retensi retensi untuk akhir ini 50 pelajar perantara Iran.dipilih untuk para peserta penelitian setelah itu para peserta secara acak ditugaskan ke dua kelompok yang sama satu eksperimental dan satu kontrol kemudian para peserta pengetahuan kosa kata bahasa Inggris diukur dengan mengelola pretest kosakata setelah proses pretesting, para peserta di kedua kelompok menerima perawatan di duaberbagai cara dalam misalnya item kosakata baru diajarkan menggunakan game kahoot sementara di CG yang baru diajarkan menggunakan instruksi tradisional setelah menyelesaikan kursus perawatan yang berlangsung sepuluh sesi. Kedua kelompok mengambil kosa kata langsung setelah tiga minggu sebuah kosa kata yang tertunda tertundaPosttest diberikan pada kedua kelompok untuk menentukan efek kahoot pada retensi kosa kata mereka hasil sampel berpasangan dan ttest sampel independen menggambarkan bahwa ada perbedaan yang signifikan antara posttest langsung dan tertunda dari EG dan CG yang mendukung EG the ImplikasinyaDari penelitian ini dapat memberi tahu para guru bahwa mengajar melalui alat pembelajaran berbasis permainan dapat menghasilkan hasil yang lebih baik daripada mengajar melalui metode tradisional juga implikasi dari penelitian ini dapat mendorong siswa untuk berlatih dan belajar bahasa Inggris bahkan di luar konteks kelas"
372,,assessing the effects of gamification on developing efl learners idiomatic knowledge do attitudinal factors contribute to the learning of the idioms with the game,regarding the attractiveness of educational games for efl learners the present research intended to investigate the effects of gamification on improving iranian efl learners idiomatic knowledge in addition the current research examined the attitudes of iranian efl learners towards using gamification in english learning in the iranian efl context firstly to carry out this research the researchers administered the oxford quick placement test oqpt to 84 iranian efl learners and selected 50 upperintermediate participants secondly they divided the selected participants into an experimental group eg and a control group cg thirdly the researchers gave an idiom pretest to the participants of both groups to assess their idiomatic knowledge before starting the treatment fourthly the eg was taught the new idioms using gamebased instruction while the cg received traditional idiom instruction following the instruction of 70 idioms to both groups the participants received an idiom posttest to determine the influence of the treatment on their idiomatic knowledge the eg was then provided an attitude questionnaire and 15 members of the eg were interviewed as a result of the questionnaire in the idiom posttest the data were evaluated using paired samples and independent samples tests and the findings revealed that the eg performed significantly better than the cg on the posttest of idioms in fact gamification helped efl learners develop their idiomatic knowledge the results indicated that iranian efl learners presented positive attitudes toward gamification in learning english idioms in addition the results revealed that enjoyment fun reducing anxiety involvement and immediate feedback were the factors that the students mentioned for the instructional games the implications of this research can encourage english teachers to implement different educational games in their teaching,['PL'],Education Research International,Hindawi Limited,2022,,,en,"Mengenai daya tarik permainan pendidikan untuk pelajar EFL Penelitian ini dimaksudkan untuk menyelidiki efek gamifikasi pada peningkatan pengetahuan idiomatik pelajar EFL Iran selain penelitian saat ini memeriksa sikap pelajar EFL Iran untuk menggunakan gamification dalam pembelajaran bahasa Inggris dalam konteks EFL Iran terlebih dahulu dalam konteks EFL Iran terlebih dahulu dalam konteks EFL Iran pertama pertama kali pertama kali IranDari kedua kelompok untuk menilai pengetahuan idiomatik mereka sebelum memulai pengobatan keempat EG diajarkan bahwa idiom baru menggunakan instruksi gamebased sementara CG menerima instruksi idiom tradisional mengikuti instruksi 70 idiom untuk kedua kelompok yang menerima posttest idiom untuk menentukan pengaruh dari kedua kelompok untuk kedua kelompok yang menerima posttest idiom untuk menentukan pengaruh dari kedua kelompok untuk menentukan pengaruh idiom untuk menentukan pengaruh dari kedua kelompok untuk menentukan pengaruh dari kedua kelompok untuk menentukan pengaruh dari kedua kelompok untuk menentukan pengaruh dari kedua kelompok untuk menentukan pengaruhPerlakuan atas pengetahuan idiomatik mereka, EG kemudian diberikan kuesioner sikap dan 15 anggota EG diwawancarai sebagai hasil dari kuesioner dalam posttest idiom data dievaluasi menggunakan sampel berpasangan dan tes sampel independen dan temuan mengungkapkan bahwa EGdilakukan secara signifikan lebih baik daripada CG pada posttest idiom pada kenyataannya gamifikasi membantu pelajar EFL mengembangkan pengetahuan idiomatik mereka hasil menunjukkan bahwa pelajar EFL Iran menunjukkan sikap positif terhadap gamifikasi dalam mempelajari idiom bahasa Inggris sebagai tambahan hasilnya bahwa kesenangan kesenangan mengurangi keterlibatan kecemasan dan langsung ke arah keterlibatan dan langsung kecemasan dan kenikmatan.Umpan balik adalah faktor -faktor yang disebutkan oleh siswa untuk permainan instruksional implikasi dari penelitian ini dapat mendorong guru bahasa Inggris untuk mengimplementasikan berbagai permainan pendidikan dalam pengajaran mereka"
373,['FEB6'],pengaruh promotion mix terhadap minat beli konsumen d bakule di pringsewu,economic growth in pringsewu regency from 2016 to 2021 has increased except for in 2020 it has decreased slightly due to the covid-19 pandemic and even caused a decline in economic growth but in 2021 it has increased again seeing the great opportunity in the restaurant business many people are interested in starting this business causing competition in the restaurant business to become increasingly stringent lesehan d bakule has challenges in this business competition in order to get the consumers interested in buying at lesehan d bakule lesehan d bakule carried out a promotion strategy namely the promotion mix this research was conducted to determine the influence of the promotion mix s dimensions on the buying interest of lesehan d bakule consumers in pringsewu this research has 5 variables namely advertising variables sales promotion variables public relations variables personal selling variables and direct marketing variables this research uses the nonprobably sampling methode with a sample of 100 respondents who know lesehan d bakule in pringsewu and are interested in visiting lesehan d bakule in pringsewu the results of this study indicate that the variables of advertising sales promotion public relations personal selling and direct marketing have a significant positive effect on consumer buying interest,['H1'],"E-journal Field of Economics,   Business, and Entrepreneurship  (EFEBE)",Fakultas Ekonomi dan Bisnis Universitas Lampung,2022-12-21,,,en,Pertumbuhan Ekonomi di Kabupaten Pringsewu dari 2016 hingga 2021 telah meningkat kecuali pada tahun 2020 telah sedikit menurun karena pandemi Covid-19 dan bahkan menyebabkan penurunan pertumbuhan ekonomi tetapi pada tahun 2021 telah meningkat lagi melihat peluang besar dalam bisnis restoran banyak banyak banyak di restoran banyak banyak bisnis banyak bisnis banyak restoran banyak di restoran banyak banyak restoran restoran banyak restoranOrang -orang tertarik untuk memulai bisnis ini yang menyebabkan persaingan dalam bisnis restoran menjadi semakin ketat Lesehan D Bakule memiliki tantangan dalam kompetisi bisnis ini untuk membuat konsumen tertarik untuk membeli di Lesehan D Bakule Lesehan D Bakule melakukan strategi promosi yaitu promosi PromosiMetode pengambilan sampel yang tidak mungkin dengan sampel 100 responden yang mengenal Lesehan D Bakule di Pringsewu dan tertarik untuk mengunjungi Lesehan D Bakule di Pringsewu hasil penelitian ini menunjukkan bahwa variabel penjualan iklan PROMOSI PUBLIKASI PUBLIK PRIBADI DAN PEMASARAN LANGSUNG memiliki signifikanEfek positif pada bunga pembelian konsumen
374,['FEB6'],the effect of usability on satisfaction and its impact on loyalty of bri mobile users in bandar lampung,internetbased business applications are a manifestation of the path of information technology development that is utilized by financial institutions especially banking institutions through mobile banking applications one of the banks that utilize internet technology in serving its customers is pt bank rakyat indonesia persero tbk with brimo is a mobile application that is used by customers and is quite well known by the people of indonesia especially in the city of bandar lampung indonesia it is necessary to create usability in the brimo application so that users can feel satisfied with using the brimo application and continue to be loyal to making brimo a mobile banking application that is used daily this study examines the effect of usability to satisfaction and loyalty collecting data using a questionnaire and taking a sample of 100 respondents using a purposive sampling technique through descriptive statistical analysis tests outer models inner models and hypothesis testing the data were examined regressively using smartpls the results show that usability has a positive impact on satisfaction and loyalty respectively and there is an indirect effect between usability and loyalty which is mediated by satisfaction the limitations of this study are the lack of independent variables and the area which only includes the city of bandar lampung so further research is expected to be able to add independent variables that allow and conduct research in other areas,['H1'],ASIAN JOURNAL OF ECONOMICS AND BUSINESS MANAGEMENT,Lighthouse Publishing Company,2022-10-29,,,en,"Aplikasi Bisnis Berbasis Internet adalah manifestasi dari jalur pengembangan teknologi informasi yang digunakan oleh lembaga keuangan terutama lembaga perbankan melalui aplikasi perbankan mobile salah satu bank yang memanfaatkan teknologi internet dalam melayani pelanggannya adalah PT Bank Rakyat Indonesia Persero TBK dengan Brimo adalah A MobileAplikasi yang digunakan oleh pelanggan dan cukup terkenal oleh orang -orang Indonesia terutama di kota Bandar Lampung Indonesia, perlu untuk menciptakan kegunaan dalam aplikasi Brimo sehingga pengguna dapat merasa puas dengan menggunakan aplikasi Brimo dan terus menjadi setiaUntuk menjadikan Brimo sebagai aplikasi perbankan mobile yang digunakan setiap hari penelitian ini meneliti efek kegunaan terhadap kepuasan dan pengumpulan loyalitas data menggunakan kuesioner dan mengambil sampel 100 responden menggunakan teknik pengambilan sampel purposive melalui uji analisis statistik deskriptif model bagian dalam dan hipotesisMenguji data diperiksa secara regresif menggunakan SmartPLS Hasilnya menunjukkan bahwa kegunaan memiliki dampak positif pada kepuasan dan kesetiaan masing -masing dan ada efek tidak langsung antara kegunaan dan loyalitas yang dimediasi oleh kepuasan, keterbatasan penelitian ini adalah kurangnya variabel independen danArea yang hanya mencakup kota Lampung Bandar sehingga penelitian lebih lanjut diharapkan dapat menambahkan variabel independen yang memungkinkan dan melakukan penelitian di daerah lain"
375,['FEB6'],pengaruh beauty vlogger terhadap keputusan pembelian produk kecantikan oleh konsumen gen y dan gen z,the effect of beauty vlogger s video on the buyer s interest in buying a beauty product is significant it means that in this case it s certainly becoming new as one of the innovations in advertising that is why the author is interested in discussing the material regarding these conditions the purpose of writing articles on this issue is to compare and test the validity of beauty vlogger s influence as a form of innovation itself as the digital world continues to grow especially in advertising or endorsement the author uses quantitative methods in writing this article where in this case the author not only presents actual facts but also in his writing provides accurate data research has shown that beauty vlogger s significance personality appearance and popularity greatly influenced the public in making decisions about which beauty products to choose,['H1'],JURNAL JEBAKU Vol 2 No. 3 (Desember 2022) –,Politeknik Pratama Purwokerto,2022-11-21,,,en,Efek dari Video Beauty Vlogger pada minat pembeli dalam membeli produk kecantikan adalah signifikan berarti bahwa dalam hal ini tentu menjadi baru sebagai salah satu inovasi dalam iklan yang mengapa penulis tertarik untuk membahas materi mengenai hal iniKondisi Tujuan Menulis Artikel tentang Masalah Ini adalah untuk membandingkan dan menguji validitas pengaruh kecantikan vlogger sebagai bentuk inovasi itu sendiri sebagai dunia digital terus tumbuh terutama dalam iklan atau dukungan penulis menggunakan metode kuantitatif dalam menulis artikel ini di mana di dalamKasus ini Penulis tidak hanya menyajikan fakta aktual tetapi juga dalam tulisannya memberikan penelitian data yang akurat telah menunjukkan bahwa penampilan dan popularitas kepribadian yang sangat penting untuk membuat publik dalam membuat keputusan tentang produk kecantikan mana yang akan dipilih
376,['FP5'],pengaruh penambahan arang sekam terhadap pertumbuhan semai sengon falcataria moluccana miq barneby j w grimes dan jati tectona grandis l f,one of the factors directly influencing good seedling growth is the conditions of the weaning media the most frequently used seedling weaning medium is humus soil or topsoil the most fertile soil type the content of organic matter in the soil media is only 5% therefore adding organic matter is needed as a mixture in seedling weaning media one of the organic materials commonly used is husk charcoal the research objectives were to determine the effect of husk charcoal dose addition to the soil as a weaning medium on the sengon and teak seedlings the experimental units were arranged in completely randomized design with 5 types of treatment namely 100% soil 80% soil 20% husk charcoal 60% soil 40% husk charcoal 40% soil 60% husk charcoal and 20% soil 80% husk charcoal the results showed that husk charcoal media composition of up to 40% and 100% soil media was the best proportion for teak seedlings meanwhile a good proportion to be used as a medium for weaning sengon seedlings is 80% soil media 20% husk charcoal and 20% soil media 80% husk charcoal,['SD'],Jurnal Penelitian Hutan Tanaman,"Pusat Standardisasi Instrumen Pengelolaan Hutan Berkelanjutan, Kementerian Lingkungan Hidup dan Kehutanan",2022-12-30,,,en,Salah satu faktor yang secara langsung mempengaruhi pertumbuhan bibit yang baik adalah kondisi media penyapihan.diperlukan sebagai campuran dalam media penyapihan bibit salah satu bahan organik yang biasa digunakan adalah arang sekam. Tujuan penelitian adalah untuk menentukan efek penambahan dosis arang sekam ke tanah sebagai media penyapihan pada sengon dan bibit jati unit eksperimental diatur disusunDalam desain acak sepenuhnya dengan 5 jenis perlakuan yaitu 100% tanah 80% tanah 20% arang sekam 60% tanah 40% sekam arang 40% tanah 60% arang sekam dan 20% tanah 80% arang sekam hasil menunjukkan bahwa komposisi media arang sekam sekamHingga 40% dan 100% media tanah adalah proporsi terbaik untuk bibit jati sementara proporsi yang baik untuk digunakan sebagai media untuk menyapih bibit sengon adalah 80% media tanah 20% arang sekam dan 20% media tanah 80% sekam arang sekam
